857,el cementerio,cmentarz,,0
858,la gasolinera,stacja benzynowa5,0
859,limpio,czysty,4,0
860,cudrada,kwadratowa,4,0
861,rico,bogaty,4,0
862,ocupada,zajęta,4,0
863,verdadero,prawdziwy,4,0
864,falso,fałszywy,4,0
865,enfrente,naprzeciwko,4,0
866,cerca,blisko,4,0
867,estanco,wodoszczelny,4,0
868,al lado,obok,4,0
869,el sueño,marzenie,4,0
870,el sobrino,siostrzeniec,4,0
871,casado,żonaty,4,0
872,soltero,kawaler,4,0
873,el pasillo,korytarz,2,0
874,la luz,światło,2,0
875,el vórtcie,wir,5,0
876,comunicado,skomunikowany,5,0
877,la terraza,taras,4,0
878,el sillón,fotel,4,0
879,calvo,łysy,2,0
880,fuerte,silny,2,0
881,libre,wolny,2,0
882,mojado,mokry,4,0
883,vacío,pusty,1,0
884,suscio,brudny,1,0
885,debil,słaby,4,0
886,amable,miły,2,0
887,grosero,niemiły,2,0
888,divertido,interesujący,2,0
889,barato,tani,1,0
890,caro,drogi,1,0
891,moderno,nowoczesny,4,0
892,antiguo,staroświecki,4,0
893,feo,brzydki,1,0
894,bonito,ładny,1,0
895,estrecho,wąski,1,0
896,ancho,szeroki,1,0
897,tirar,rzucać,2,0
898,escuchar,słuchać,2,0
899,mirar,patrzeć,2,0
900,abrir,otwierać,1,0
901,hablar,mówić,1,0
902,meter en,umieścić w,4,0
903,completar,ukończyć,4,0
904,comprender,zrozumieć,4,0
905,preguntar,zapytać,2,0
906,el cartel,plakat,5,0
907,la tema,motyw,5,0
908,lavar,myć,3,0
909,querer,chcieć,3,0
910,jugar,grać,2,0
911,poder,móc,2,0
912,comer,jeść,2,0
913,pedir,prosić,2,0
914,vivir,żyć,2,0
915,hacer,robić,2,0
916,el barrio,sąsiedztwo,6,0
917,a donde,dokąd,4,0
918,de donde,skąd,4,0
919,raro,rzadko,4,0
920,siempre,zawsze,4,0
921,a veces,od czasu do czasu,4,0
922,a menudo,często,4,0
923,fumar,palić,4,0
924,el camello,wielbłąd,5,0
925,el paseo,spacer,5,0
926,el borrador,gąbka,5,0
927,la hoja,kartka,6,0
928,la agenda,kalendarzyk,6,0
929,el ejercicio,ćwiczenie,6,0
930,aquel,tamten,5,0
931,allí/allá,tam,5,0
932,aqui,tutaj,5,0
933,cuero,skórzany,5,0
934,la mentira,kłamstwo,6,0
935,bailar,tańczyć,4,0
936,bajar,schodzić,4,0
937,cantar,śpiewać,4,0
938,comprar,kupować,4,0
939,dejar,zostawić,4,0
940,entrar,wchodzić,4,0
941,estudiar,uczyć się,4,0
942,llamarse,nazywać się,4,0
943,nadar,pływać,4,0
944,preparar,przygotować,4,0
945,quedar,umawiać się,4,0
946,quejarse,narzekać,4,0
947,tocar,grać na instrumencie,4,0
948,tomar,brać,4,0
949,visitar,odwiedzać,4,0
950,beber,pić,4,0
951,correr,biegać,4,0
952,vender,sprzedawać,4,0
953,asistir,uczestniczyć,4,0
954,oir,słyszeć,4,0
955,preferir,woleć,4,0
956,producir,produkować,4,0
957,reír,śmiać się,4,0
958,repetir,powtarzać,4,0
959,salir,wychodzić,4,0
960,seguir,iść dalej,4,0
961,sentir,czuć,4,0
962,servir,służyć,4,0
963,traducir,tłumaczyć,4,0
964,venir,przychodzić,4,0
965,ver,widzieć,4,0
966,volver,wracać,4,0
967,conducir,prowadzić,4,0
968,corregir,poprawiac,4,0
969,despedir,żegnać,4,0
970,dormir,spać,4,0
971,herir,ranić,4,0
972,ir,iść,4,0
973,huir,uciekać,5,0
974,mentir,kłamać,5,0
975,morir,umierać,4,0
976,haber,znajdować się,5,0
977,llover,padać,4,0
978,peder,zgubić,4,0
979,saber,wiedzieć,4,0
980,tener,mieć,4,0
981,traer,przynosić,5,0
982,pensar,myśleć,4,0
983,atender,uczestniczyć,4,0
984,nevar,padać,5,0
985,conocer,znać,5,0
986,convencer,przekonywać,5,0
987,defender,bronić,5,0
988,devolver,zawracać,5,0
989,doler,boleć,4,0
990,entender,rozumieć,4,0
991,subir,wchodzić,4,0
992,contar,liczyć,4,0
993,costar,kosztować,4,0
994,dar,dawać,4,0
995,despertar,budzić się,4,0
996,encontar,znaleźć,5,0
997,el transporte,transport,4,0
998,la carretera,droga,3,0
999,la autopista,autostrada,2,0
1000,el mapa,mapa,2,0
1001,el tráfico,ruch uliczny,3,0
1002,el camión,samochód ciężarowy,3,0
1003,el peligro,niebezpieczeństwo,6,0
1004,la,glorieta,rondo,5,0
1005,el desvío,objezd,6,0
1006,aparcar,parkować,3,0
1007,adelantar,wyprzedzać,4,0
1008,las obras,roboty drogowe,6,0
1009,el paso de peatones,przejśdie dla pieszych,5,0
1010,el autocar,autokar,2,0
1011,la ruta,trasa,3,0
1012,el tranvía,tramwaj,2,0
1013,la parada,przystanek,3,0
1014,la tarifa,opłata za przejazd,4,0
1015,el horario,rozkład jazdy,4,0
1016,el coche,samochód,1,0
1017,la rueda,koło,5,0
1018,el neumático,opona,6,0
1019,la limusina,limuzyna,5,0
1020,la gasolina,benzyna,4,0
1021,el aire acondicionado,klimatyzacja,4,0
1022,el automático,automatyczny,4,0
1023,el freno,hamulec,5,0
1024,el volante,kierownica,5,0
1025,el techo,dach,5,0
1026,la avería,awaria,3,0
1027,la motocicleta,motocykl,3,0
1028,el faro,reflektor,4,0
1029,el motor,silnik,4,0
1030,el tipo,typ,4,0
1031,el acelerador,gaz,4,0
1032,la bicicleta,rower,1,0
1033,el tren,pociąg,1,0
1034,el andén,peron,2,0
1035,la lacomotora,lokomotywa,3,0
1036,el metro,metro,2,0
1037,el vagón,wagon,2,0
1038,la asiento,miejsce,3,0
1039,la hora punta,godzina szczytu,4,0
1040,el plano,plan,4,0
1041,el revisor,konduktor,5,0
1042,la barrera,bramka,5,0
1043,el avión,samolot,2,0
1044,la salida,wyjście,2,0
1045,el ala,skrzydło,5,0
1046,la cabina,kabina,3,0
1047,la fila,rząd,4,0
1048,la salida de emergencia,wyjście awaryjne,5,0
1049,la bandeja,stolik,5,0
1050,la avioneta,awionetka,6,0
1051,el helicópterp,helikopter,6,0
1052,el misil,pocisk,6,0
1053,el caza,myśliwiec,6,0
1054,el aeropuerto,lotnisko,3,0
1055,reservar un vuelo,zarezerwować lot,5,0
1056,la conexión,połączenie,5,0
1057,la torre,wieża,4,0
1058,la pista,pas startowy,5,0
1059,la aduana,odprawa celna,4,0
1060,el vuelo,lot,4,0
1061,nacional,krajowy,5,0
1062,las vacaciones,wakacje,4,0
1063,el inmigración,kontrola paszportowa,5,0
1064,internacional,międzynarodowy,5,0
1065,la seguridad,bezpieczeństwo,5,0
1066,la tarjeta de embarque,karta pokładowa,5,0
1067,el control de pasaportes,kontrola paszportowa,5,0
1068,el equipaje,bagaż,3,0
1069,las salidas,odloty,3,0
1070,las llegadas,przyloty,3,0
1071,la parada de taxis,postój taksówek,3,0
1072,la recogida de equipajes,odbiór bagażu,3,0
1073,el barco,statek,4,0
1074,la cubierta,pokład,4,0
1075,el radar,radar,3,0
1076,el ancla,kotwica,6,0
1077,el capitán,kapitan,5,0
1078,el puerto,port,4,0
1079,la lancha motora,łódź motorowa,5,0
1080,el catamarán,katamaran,6,0
1081,el barco de vela,żaglówka,6,0
1082,el submarino,łódź podwodna,6,0
1083,el yate,jacht,6,0
1084,el ferry,prom,5,0
1085,el petrolero,tankowiec,6,0
1086,el almacén,magazyn,6,0
1087,el contenedor,kontener,6,0
1088,embarcar,wchodzić na pokład,6,0
1089,atrcar,przybić do portu,6,0
1090,desembarcar,wysiadać,6,0
1091,zarpar,wypłynąć w morze,6,0
1092,el faro,latarnia morska,6,0
1093,el deporte,sport,2,0
1094,el fútbol americano,futbol amerykański,4,0
1095,el jugador,gracz,3,0
1096,el rugby,rugby,3,0
1097,coger,złapać,3,0
1098,el balón,piłka,2,0
1099,la bota,but,3,0
1100,coger,złapać,3,0
1101,pasar,podawać,3,0
1102,el fútbol,piłka nożna,2,0
1103,el trio libre,rzut wolny,4,0
1104,placar,blokować,4,0
1105,chutar,kopać,4,0
1106,el portero,bramkarz,3,0
1107,el hockey,hokej,4,0
1108,el equipo,drużyna,3,0
1109,el ataque,atak,3,0
1110,la defensa,obrona,3,0
1111,la punctuación,wynik,4,0
1112,el jugador de baloncesto,koszykarz,5,0
1113,saltar,skakać,4,0
1114,lanzar,rzucać,4,0
1115,la canasta,kosz,5,0
1116,el béisbol,bejsbol,5,0
1117,la pelota,piłka,5,0
1118,el servicio,serw,5,0
1119,el partido,mecz,3,0
1120,el bádminton,badminton,5,0
1121,el campeonato,turniej,4,0
1122,el golf,golf,4,0
1123,el atletismo,lekkoatletyka,4,0
1124,el campo,boisko,3,0
1125,la carrera,wyścig,4,0
1126,el tiempo,czas,2,0
1127,el récord,rekord,4,0
1128,batir un récord,pobić rekord,4,0
1129,la maratón,maraton,2,0
1130,la línea de meta,meta,4,0
1131,la gimnasia,gimnastyka,4,0
1132,la barra fija,drążek,4,0
1133,el guante,rękawica,5,0
1134,la lucha libre,zapasy,5,0
1135,el boxeo,boks,4,0
1136,el ring,ring,4,0
1137,el asalto,runda,4,0
1138,la defensa personal,samoobrona,4,0
1139,la natación,pływanie,4,0
1140,el trampolín,trampolina,4,0
1141,el tubo,rurka,5,0
1142,el socorrista,ratownik,6,0
1143,la mariposa,motylek,4,0
1144,la vela,żeglarstwo,6,0
1145,el kayak,kajak,5,0
1146,la tabla,deska,6,0
1147,el surfing,surfing,5,0
1148,el surfista,surfer,5,0
1149,el tripulación,załoga,4,0
1150,el timón ster,5,0
1151,el viento,wiatr,3,0
1152,la ola,fala,3,0
1153,la equitación,jazda konna,6,0
1154,el salto,skok,6,0
1155,la cuadra,stajnia,6,0
1156,el galope,galop,6,0
1157,la pesca,wędkarstwo,5,0
1158,recoger,wciągać,5,0
1159,el esquí,narciarstwo,5,0
1160,la esquiadora,narciarka,5,0
1161,el bobsleigh,bobslej,5,0
1162,el curling,curling,5,0
1163,la escalada,wspinaczka skalna,5,0
1164,el rally,rajd samochodowy,5,0
1165,el automovilismo,wyścig samochodowy,5,0
1166,el motociclismo,wyścig motocyklowy,5,0
1167,la diana,tarcza,5,0
1168,el arco,łuk,4,0
1169,los bolos,kręgle,5,0
1170,el billar,bilard,5,0
1171,la pesa,hantla,5,0
1172,el aeróbic,aerobik,5,0
1173,el footing,jogging,5,0
1174,entrenarse,trenować,6,0
1175,laventar,podciagać,6,0
1176,el ocio,czas wolny,5,0
1177,el teatro,teatr,4,0
1178,el decorado,dekoracja,5,0
1179,el escenario,scena,5,0
1180,el actor,aktor,2,0
1181,el director,reżyser,2,0
1182,el público,publiczność,2,0
1183,el productor,producent,5,0
1184,el guión,scenariusz,5,0
1185,el programa,program,4,0
1186,el concierto,koncert,4,0
1187,el póster,plakat,4,0
1188,el musical,musical,5,0
1189,el ballet,balet,5,0
1190,las palomitas,popcorn,5,0
1191,la ópera,opera,4,0
1192,el cine,kino,3,0
1193,la comedia,komedia,3,0
1194,la película de suspense,thriller,4,0
1195,la película de terror,horror,4,0
1196,la película del oeste,western,4,0
1197,el triángulo,trójkąt,4,0
1198,la trompeta,trąbka,4,0
1199,la pausa,pauza,2,0
1200,asia,azja,1,0
1201,la batería,perkusja,5,0
1202,el micrófono,mikrofon,4,0
1203,el guitarrista,gitarzysta,4,0
1204,el teclado,keybord,6,0
1205,la guitarra,gitara,2,0
1206,la contrabajo,gitara basowa,3,0
1207,el tambor,bęben,4,0
1208,la melodía,melodia,4,0
1209,la canción,piosenka,3,0
1210,el ritmo,rytm,4,0
1211,la letra,tekst,3,0
1212,abierto,otwarty,2,0
1213,cerrado,zamkniety,2,0
1214,la guía del viajero,przewodnik,3,0
1215,el precio de entradam,opłata za wstęp,4,0
1216,la pila,bateria,4,0
1217,la cámara de vídeo,kamera,3,0
1218,la cámara de fotos,aparat,3,0
1219,la galeria de arte,galeria sztuki,4,0
1220,el monumento,pomnik,4,0
1221,el museo,muzeum,2,0
1222,el casino,kasyno,3,0
1223,el parque nacional,4,0
1224,el sendero ścieżka,4,0
1225,la hierba,trawa,4,0
1226,el zoo,zoo,4,0
1227,el ciclismo,jazda na rowerze,5,0
1228,la playa,plaża,2,0
1229,la sombrilla,parasolka,3,0
1230,la arena,piasek,3,0
1231,el mar,morze,1,0
1232,el bikini,bikini,4,0
1233,la hamaca,leżak,4,0
1234,la concha,muszla,6,0
1235,el castillo,zamek,4,0
1236,el camping,kemping,5,0
1237,el carbón,węgiel,3,0
1238,la oguera,ognisko,5,0
1239,el termo,termos,5,0
1240,la tienda,namiot,3,0
1241,la linterna,latarka,3,0
1242,el saco de dormir,spiwór,4,0
1243,el barbacoa,grill,6,0
1244,los auriculares,słuchawki,6,0
1245,la pantalla,ekran,6,0
1246,el mando a distancia,pilot,6,0
1247,la televisión por cable,telewizja kablowa,5,0
1248,el programa,program,4,0
1249,encender,włączyć,4,0
1250,apagar,wyłączyć,4,0
1251,el tripode,statyw,5,0
1252,el apaisado,pejzaż,5,0
1253,el juego,gra,4,0
1254,la reina,królowa,4,0
1255,el rey,król,4,0
1256,el ajedrez,szachy,5,0
1257,el turno,ruch,4,0
1258,ganar,wygrywać,4,0
1259,el ganador,zwycięzca,4,0
1260,perder,przegrywać,4,0
1261,el perdedor,przegrany,4,0
1262,la partida,gra,3,0
1263,el póquer,poker,3,0
1264,la pintura,malarstwo,4,0
1265,rojo,czerwony,1,0
1266,azul,niebieski,1,0
1267,amarillo,żółty,1,0
1268,verde,zielony,1,0
1269,naranja,pomarańczowy,1,0
1270,morado,fioletowy,1,0
1271,europa,europa,1,0
1272,africa,afryka,1,0
1273,gris,szary,1,0
1274,marrón,brązowy,1,0
1275,el dibujo,rysunek,3,0
1276,coser,szyć,4,0
1277,la seda,jedwab,5,0
1278,la moda,moda,3,0
1279,el medio ambiente,środowisko,5,0
1280,el espacio,kosmos,4,0
1281,mercurio,merkury,4,0
1282,marte,mars,4,0
1283,júpiter,jowisz,4,0
1284,urano,uran,4,0
1285,venus,wenus,4,0
1286,tierra,ziemia,4,0
1287,saturno,saturn,4,0
1288,neptuno,neptun,4,0
1289,plutón,pluton,4,0
1290,la estrella,gwiazda,4,0
1291,la galaxia,galaktyka,4,0
1292,la nebulosa,mgławica,4,0
1293,el asteroide,asteroida,4,0
1294,el cometa,kometa,4,0
1295,el eclipse,zaćmienie,5,0
1296,el planeta,planeta,4,0
1297,el universo,wszechświat,4,0
1298,la órbita,orbita,4,0
1299,la gravedad,grwitacja,4,0
1300,el meteorito,meteoryt,4,0
1301,el agujero negro,czarna dziura,5,0
1302,la luna llena,pełnia księżyca,3,0
1303,la exploracón espacial,badania kosmosu,5,0
1304,la estación espacial,stacja kosmiczna,5,0
1305,el transportador espacial,prom kosmiczny,5,0
1306,la constelación,gwiazdozbiór,3,0
1307,el satélite,satelita,3,0
1308,el telescopio,teleskop,4,0
1309,los prismáticos,lornetka,4,0
1310,el polo,biegun,3,0
1311,el continente,kontynent,3,0
1312,el océano,ocean,3,0
1313,la tierra firme,ląd,3,0
1314,la península,półwysep,4,0
1315,la isla, wyspa,3,0
1316,el núcleo interno,jądro wewnętrzne,5,0
1317,el núcleo externo,jądro zewnętrzne,5,0
1318,la atmósfera,atmosfera,4,0
1319,el trópico,zwrotnik,4,0
1320,el ecuador,równik,4,0
1321,el hemisferio,półkula,4,0
1322,la longitud,długość geograficzna,5,0
1323,la latitud,szerokość geograficzna,5,0
1324,la lava,lawa,4,0
1325,el magma,magma,4,0
1326,el volcán,wulkan,3,0
1327,el terremoto,trzęsienie ziemi,3,0
1328,entrar en erupción,wybuchąć,4,0
1329,la placa,płyta,4,0
1330,el temblor,wstrząs,4,0
1331,la zona,strefa,4,0
1332,el peisaje,pejzaż,3,0
1333,la montaña,góra,3,0
1334,la orilla,brzeg,4,0
1335,el río,rzeka,2,0
1336,las rocas,skały,2,0
1337,la colina,wzgórze,3,0
1338,el glaciar,lodowiec,3,0
1339,el valle,dolina,3,0
1340,la cueva,jaskina,3,0
1341,el desierto,pustynia,3,0
1342,el bosque,las,2,0
1343,el pantano,bagno,5,0
1344,el prado,łąka,5,0
1345,la cascada,wodospad,2,0
1346,el lago,jezioro,2,0
1347,la costa,wybrzeże,2,0
1348,la aurora,zorza,4,0
1349,el agua nieve,śnieg z deszczem,4,0
1350,el granizo,grad,4,0
1351,el truento,grzmot,4,0
1352,la nube,chmura,4,0
1353,la lluvia,deszcz,4,0
1354,la tormenta,burza,4,0
1355,la niebla,mgła,4,0
1356,el arco iris,tęcza,5,0
1357,la nieve,śnieg,4,0
1358,la helada,mróz,4,0
1359,la huracán,huragan,4,0
1360,el tornado,tornado,4,0
1361,el monzón,monsun,5,0
1362,el mármol,marmur,5,0
1363,los minerales,minerały,5,0
1364,los animales,zwierzęta,5,0
1365,el cornejo,królik,4,0
1366,el hámster,chomik,4,0
1367,el ratón,mysz,3,0
1368,la rata,szczur,3,0
1369,el zorro,lis,3,0
1370,el murciélago,nietoperz,5,0
1371,el lobo,wilk,3,0
1372,el perro,pies,2,0
1373,el delfín,delfin,5,0
1374,la foca,foka,5,0
1375,el gato,kot,2,0
1376,el león,lew,2,0
1377,marino,morski,5,0
1378,la morsa,mors,5,0
1379,la ballena,wieloryb,5,0
1380,el delfín,delfin,5,0
1381,el ciervo,jeleń,5,0
1382,la cebra,zebra,3,0
1383,la jirafa,żyrafa,3,0
1384,el camello,wielbłąd,5,0
1385,el hipopótamo,hipopotam,5,0
1386,el elfante,słoń,3,0
1387,el tigre,tygrys,2,0
1388,el mono,małpa,2,0
1389,la gorila,goryl,3,0
1390,el canguro,kangur,5,0
1391,el oso,niedźwiedź,5,0
1392,el koala,koala,5,0
1393,la paloma,gołąb,2,0
1394,el colibrí,koliber,5,0
1395,el halcón,sokół,5,0
1396,el pelícano,pelikan,5,0
1397,el flamenco,flaming,5,0
1398,la gaviota,mewa,5,0
1399,la cigüeña,bocian,5,0
1400,la águila,orzeł,2,0
1401,el pingüino,pingwin,5,0
1402,el cocodrilo,krokodyl,3,0
1403,el loro,papuga,3,0
1404,la tortuga,żółw,3,0
1405,la rana,żaba,5,0
1406,los peces,ryby,3,0
1407,el tiburón,rekin,3,0
1408,la hormiga,mrówka,5,0
1409,la avispa,osa,5,0
1410,la abeja,pszczoła,5,0
1411,el escorpión,skrpion,3,0
1412,la araña,pająk,3,0
1413,la mosca,mucha,3,0
1414,el mosquito,komar,3,0
1415,el caracol,ślimak,3,0
1416,la langosta,homar,5,0
1417,las plantas,rośliny,3,0
1418,el árbol,drzewo,3,0
1419,la ciudad,miasto,1,0
1420,la easquina,róg ulicy,3,0
1421,el cruce,skrzyzowanie,3,0
1422,la acera,chodnik,3,0
1423,la avenida,aleja,3,0
1424,la plaza,plac,2,0
1425,la fábrica,fabryka,4,0
1426,la iglesia,kościół,1,0
1427,la universidad,uniwersytet,1,0
1428,el ayuntamiento,ratusz,2,0
1429,el rascacielos,drapacz chmur,3,0
1430,el pueblo,wioska,1,0
1431,el cúpula,kopuła,5,0
1432,el templo,świątynia,3,0
1433,el puente,most,2,0
1434,la presa,zapora,4,0
1435,la columna,filar,4,0
1436,la catedral,katedra,1,0
1437,renacimiento,renesans,4,0
1438,gótico,gotyk,4,0
1439,el estilo modernista,secesja,4,0
1440,los estilos,style,4,0
1441,barroco,barok,4,0
1442,rococó,rokoko,4,0
1443,neoclásico,neoklasyczny,4,0
1444,los datos,informacje,2,0
1445,la medianoche,północ,2,0
1446,el amanecer,wschód słońca,3,0
1447,el alba,świt,3,0
1448,la puesta el sol,zachód słońca,3,0
1449,la mediodía,południe,3,0
1450,la mañana,poranek,3,0
1451,la noche,noc,1,0
1452,la película de ciencia ficcion,5,0
1453,los instrumentos,instrumenty,3,0
1454,la orquesta,orkiestra,3,0
1455,el violin,skrzypce,5,0
1456,la nota,nuta,5,0
1457,la sinfonía,symfonia,5,0
1458,extraño,dziwny,3,0
1459,la flauta,flet,5,0
1460,el saxofón,saksofon,6,0
1461,el anochecer,zmierzch,3,0
1462,la tarde,popołudnie,3,0
1463,el minuto,minuta,1,0
1464,el segundo,sekunda,1,0
1465,ahora,teraz,2,0
1466,más tarde,3,0
1467,media hora,pół godziny,3,0
1468,el calendario,kalendarz,4,0
1469,el mes,miesiąc,2,0
1470,la semana,tydzień,2,0
1471,el año,rok,1,0
1472,el día,dzień,1,0
1473,enero,styczeń,1,0
1474,febrero,luty,1,0
1475,marzo,marzec,1,0
1476,abril,kwiecień,1,0
1477,mayo,maj,1,0
1478,junio,czerwiec,1,0
1479,julio,lipiec,1,0
1480,agosto,sierpień,1,0
1481,septiembre,wrzesień,1,0
1482,octubre,październik,1,0
1483,noviembre,listopad,1,0
1484,diciembre,grudzień,1,0
1485,domingo,niedziela,1,0
1486,sábado,sobota,1,0
1487,viernes,piątek,1,0
1488,jueves,czwartek,1,0
1489,miércoles,środa,1,0
1490,martes,wtorek,1,0
1491,lunes,poniedziałek,1,0
1492,la primavera,wiosna,1,0
1493,el verano,lato,1,0
1494,el otoño,jesień,1,0
1495,el invierno,zima,1,0
1496,el siglo,wiek,3,0
1497,la década,dekada,3,0
1498,el milenio,tysiąclecie,3,0
1499,esta semana,w tym tygodniu,3,0
1500,la semana pasada,w zeszłym tygodniu,3,0
1501,la semana que viene,w przyszłym tygodniu,3,0
1502,antes de ayer,przedwczoraj,3,0
1503,pasado mañana,pojutrze,3,0
1504,semanalmente,cotygodniowy,3,0
1505,mensual,comiesięczny,3,0
1506,anual,roczny,3,0
1507,el festivo,święto,3,0
1508,la hora,godzina,2,0
1509,ayer,wczoraj,2,0
1510,hoy,dzisiaj,2,0
1511,el fin de semana,koniec tygodnia,2,0
1512,los números,liczby,1,0
1513,cero,zero,1,0
1514,uno,jeden,1,0
1515,dos,dwa,1,0
1516,tres,trzy,1,0
1517,cuatro,cztery,1,0
1518,cinco,pięc,1,0
1519,seis,sześć,1,0
1520,siete,siedem,1,0
1521,ocho,osiem,1,0
1522,nueve,dziewięć,1,0
1523,diez,dziesięć,1,0
1524,once,jedenaście,1,0
1525,doce,dwanaście,1,0
1526,trece,trzynascie,1,0
1527,catorce,czternaście,1,0
1528,quince,piętnaście,1,0
1529,dieciséis,szesnaście,1,0
1530,diecisiete,siedemnaście,1,0
1531,dieciocho,osiemnaście,1,0
1532,diecinueve,dziewiętnaście,1,0
1533,veinte,dwadzieścia,1,0
1534,veintiuno,dwadzieścia jeden,1,0
1535,veintidós,dwadzieścia dwa,1,0
1536,treinta,trzydzieści,1,0
1537,cuarenta,czterdzieści,1,0
1538,cincuenta,pięcdziesiąt,1,0
1539,sesenta,sześćdziesiąt,1,0
1540,setenta,siedemdziesiąt,1,0
1541,ochenta,osiemdziesiąt,1,0
1542,noventa,dziewięćdziesiąt,1,0
1543,cien,sto,1,0
1544,ciento diez,sto dziesięć,2,0
1545,doscientos,dwieście,2,0
1546,trescientos,,trzysta,2,0
1547,cuatrocientos,czterysta,2,0
1548,quinientos,pięćset,2,0
1549,seiscientos,sześćset,2,0
1550,setecientos,siedemset,2,0
1551,ochocientos,osiemset,2,0
1552,novecientos,,dziewięćset,2,0
1553,mil,tysiąc,3,0
1554,el kilogramo,kilogram,3,0
1555,el kilómetro,kilometr,3,0
1556,la milla,mila,4,0
1557,la yard,jard,4,0
1558,el metro,metr,2,0
1559,medir,mierzyć,4,0
1560,pesar,ważyć,4,0
1561,la bolsa,worek,5,0
1562,el volumen,objętość,4,0
1563,el mapamundi,mapa świata,3,0
1564,el mundo,świat,1,0
1565,el mar báltico,morze bałtyckie,2,0
1566,el mar del norte,morze północne,2,0
1567,el mar caribe,morze karaibskie,2,0
1568,el amazonas,amazonia,2,0
1569,el océano pacífico,ocean spokojny,2,0
1570,los andes,andy,3,0
1571,el norte,północ,2,0
1572,el este,wschód,2,0
1573,el oeste,zachód,2,0
1574,el sur,południe,2,0
1575,el océano atlántico,ocean atlantycki,3,0
1576,el mar rojo,morze czerwone,3,0
1577,canadá,kanada,2,0
1578,estados unidos,stany zjednoczone,1,0
1579,méxico,meksyk,1,0
1580,América del norte,ameryka północna,1,0
1581,América del sur,ameryka południowa,1,0
1582,el país,kraj,1,0
1583,el estado,państwo,3,0
1584,la nación,naród,2,0
1585,la provincia,prowincja,3,0
1586,la colonia,kolonia,3,0
1587,el territorio,terytorium,2,0
1588,el principado,księstwo,3,0
1589,reino unido,zjednoczone królestwo,2,0
1590,inglaterra,anglia,2,0
1591,suecia,szwecja,2,0
1592,república checa,czechy,2,0
1593,suiza,szwajcaria,2,0
1594,europa,europa,1,0
1595,africa,afryka,1,0



























































































